0,target
1.0979840100090341,0
1.0745285138563598,1
1.0504694428394816,2
1.0279202153978395,3
1.00248620684703,4
0.9744091504796656,5
0.9534078380896169,6
0.9291614540459252,7
0.9036202842099446,8
0.8850126571828941,9
0.859846593827237,10
0.8387118342231081,11
0.8188483890437748,12
0.7970051440600021,13
0.7751504304989254,14
0.7624606502852562,15
0.7401656796231834,16
0.7395846583500856,17
0.7276740695729667,18
0.7147462131410377,19
0.6929524123360785,20
0.6801105067905193,21
0.6601516524619802,22
0.6401841216632707,23
0.6242830913151413,24
0.6053039793689099,25
0.5902885197596367,26
0.5761665949291677,27
0.5543263914984341,28
0.5411088067265841,29
0.5193656090542375,30
0.5044090782537224,31
0.48745688986290936,32
0.4711965949165867,33
0.45229958249854635,34
0.4433516730860169,35
0.4242038602622953,36
0.39208177991720017,37
0.40085132669347445,38
0.38900774374437846,39
0.37828666950794737,40
0.3709094217477945,41
0.35775518312060356,42
0.34428324230008867,43
0.34025794013719446,44
0.3260963404906495,45
0.3152738822783642,46
0.31126014190501555,47
0.28862913225766423,48
0.2616497166215269,49
0.23062819480660265,50
0.19600895704650403,51
0.17806220000808587,52
0.16162142337674132,53
0.14291780201855883,54
0.12745007938673245,55
0.11146570567008965,56
0.09824490228716472,57
0.09145153649823658,58
0.08172172228306596,59
0.07706545739943929,60
0.07197484791115107,61
0.05748326631979143,62
0.05340510281070554,63
0.04425652385144335,64
0.03539957086712002,65
0.03364761340948249,66
0.025361077846352185,67
0.01870526199862718,68
0.011486031755548964,69
0.000858628525122801,70
-0.004506002590346462,71
-0.010147706479414965,72
-0.01111283387576137,73
-0.025343580083978502,74
-0.031169731148428026,75
-0.030641598925249255,76
-0.03636503387625719,77
-0.03855011664708781,78
-0.050144028249234515,79
-0.06082290552620798,80
-0.06193895934440051,81
-0.0696490111288418,82
-0.07595920126450102,83
-0.0830089412649615,84
-0.086960666703536,85
-0.09770243499215674,86
-0.10360375306421399,87
-0.11105154524783786,88
-0.1151238096460248,89
-0.11748269933478814,90
-0.12645898708640615,91
-0.14556340133434265,92
-0.12838688914348972,93
-0.14031982171005064,94
-0.14265672519643988,95
-0.14778524154921505,96
-0.15405608344424965,97
-0.15261856496276763,98
-0.16060646552078447,99
-0.16791214633626375,100
-0.1707685278251765,101
-0.17337301791449092,102
-0.1791355344280017,103
-0.18740219265445435,104
-0.19412872862739788,105
-0.19321493830731032,106
-0.20399385761816083,107
-0.20670618163163698,108
-0.2145262857121417,109
-0.22692222650697133,110
-0.23234734853660846,111
-0.23343007953096148,112
-0.23852545257589136,113
-0.23565142147431442,114
-0.2541670113176018,115
-0.25642850497997194,116
-0.25896168375400724,117
-0.26307148615112624,118
-0.2660335551067982,119
-0.2788220370616129,120
-0.2866723523914108,121
-0.28554209820448523,122
-0.2896514116915892,123
-0.2941676156020716,124
-0.2961555937434113,125
-0.30170051500263867,126
-0.30259509920786803,127
-0.3061694995999656,128
-0.3147106078191358,129
-0.31819171606359425,130
-0.3208231242529665,131
-0.3288675672765269,132
-0.33361375868419013,133
-0.3373104220662341,134
-0.33432041499526943,135
-0.3470246788151641,136
-0.34649663568697137,137
-0.35464652653655354,138
-0.35298269956969025,139
-0.35104031980650413,140
-0.36085712357452954,141
-0.36817026380381007,142
-0.3717309519851445,143
-0.37465195667287965,144
-0.3634937043738234,145
-0.36189889697795274,146
-0.3592791362231194,147
-0.3605854780272729,148
-0.3678626153677895,149
-0.3630343051145681,150
-0.37101732024061274,151
-0.3679923733617475,152
-0.3690515725920791,153
-0.36837738526067754,154
-0.3757883975620085,155
-0.37632605509592437,156
-0.3809378633400476,157
-0.38434701837809004,158
-0.3873686313543358,159
-0.3929463379343236,160
-0.38909032732000354,161
-0.3904127757664123,162
-0.40124981100255996,163
-0.4026610538471675,164
-0.40306912532975786,165
-0.4141436143257783,166
-0.41590306263834215,167
-0.4157883083527293,168
-0.4214624303269409,169
-0.4229509177906281,170
-0.4318701136222965,171
-0.4324124151319712,172
-0.43079828824622585,173
-0.4358193731114539,174
-0.4382339625853713,175
-0.4419483514009682,176
-0.4450036498623678,177
-0.4579550137873673,178
-0.4629974020008265,179
-0.4690163299568539,180
-0.4764116458947872,181
-0.4815640565090489,182
-0.4821587600368273,183
-0.4927673033763492,184
-0.49623446143046634,185
-0.5056523037199986,186
-0.5093986349293744,187
-0.5152787332140683,188
